"from","to","distance_rule_km"
"Piana di Curinga","Favella",200
"Piana di Curinga","Grotta San Michele Arcangelo I",200
"Piana di Curinga","Scamuso I",200
"Le Secche","Grotta dei Cocci",200
"Le Secche","Basi I",200
"Le Secche","Maddalena di Muccia",200
"Renaghju","Basi I",200
"Palmarola","Colle Santo Stefano",200
