"from","to","distance_rule_km"
"La Scola","Abri Albertini",100
"Strette","Abri Albertini",100
"Fornace Cappuccini","Savignano sul Panaro",100
"Fornace Cappuccini","Fiorano Modenese",100
"Cala Giovanna","Abri Albertini",100
"Monte Arci","Rio Saboccu",100
"Monte Arci","Sa Punta",100
"Monte Arci","Cuccuru is Arrius",100
